#Time Flux Flux-Trend Trend
2886.18408226 0.98117295 0.97236999 0.00880296
2886.20451392 0.97385303 0.96529534 0.00855769
2886.22494569 0.97352144 0.96522111 0.00830033
2886.26580892 0.97306942 0.96512122 0.00794820
2886.28624068 0.97190513 0.96414231 0.00776282
2886.30667225 0.97136815 0.96399362 0.00737452
2886.32710401 0.97015587 0.96271519 0.00744069
2886.34753568 0.96999136 0.96286042 0.00713094
2886.36796724 0.97055658 0.96394970 0.00660688
2886.38839901 0.97035890 0.96443332 0.00592558
2886.40883068 0.97379273 0.96879933 0.00499340
2886.42926224 0.98337314 0.97901486 0.00435828
2886.44969401 0.99365725 0.99023121 0.00342604
2886.47012568 1.00030814 0.99785323 0.00245491
2886.51098901 1.00223432 1.00169846 0.00053586
2886.53142068 1.00207742 1.00261277 -0.00053535
2886.55185244 1.00124242 1.00286296 -0.00162054
2886.57228401 1.00071887 1.00293563 -0.00221676
2886.59271568 1.00012925 1.00329051 -0.00316126
2886.61314745 1.00093733 1.00523507 -0.00429774
2886.63357902 1.00122500 1.00648305 -0.00525805
2886.65401068 1.00166285 1.00768045 -0.00601760
2886.67444235 1.00123088 1.00733313 -0.00610225
2886.69487412 1.00122818 1.00779949 -0.00657131
2886.71530579 1.00148756 1.00829806 -0.00681050
2886.75616903 1.00571324 1.01260127 -0.00688804
2886.77660080 1.00613662 1.01292677 -0.00679016
2886.79703247 1.00790199 1.01446755 -0.00656557
2886.81746404 1.00748251 1.01406458 -0.00658207
2886.83789581 1.00744085 1.01331889 -0.00587804
2886.85832748 1.00769633 1.01265345 -0.00495712
2886.87875905 1.00992726 1.01371182 -0.00378456
2886.89919082 1.01025654 1.01281686 -0.00256032
2886.91962249 1.00940486 1.01111224 -0.00170738
2886.94005426 1.01025448 1.01065534 -0.00040085
2886.96048583 1.01181109 1.01080181 0.00100928
2887.00134927 1.01543998 1.01156858 0.00387140
2887.02178084 1.01565264 1.01029881 0.00535383
2887.04221251 1.01549896 1.00867686 0.00682210
2887.06264429 1.01519273 1.00705365 0.00813908
2887.08307586 1.01578538 1.00648736 0.00929802
2887.10350763 1.01508509 1.00480395 0.01028114
2887.12393930 1.01507722 1.00383112 0.01124610
2887.14437088 1.01377172 1.00178898 0.01198274
2887.16480265 1.01227426 1.00045492 0.01181934
2887.18523432 1.01025587 0.99793834 0.01231753
2887.20566599 1.00846978 0.99569057 0.01277920
2887.22609767 1.00550835 0.99237515 0.01313320
2887.24652934 1.00239704 0.98890729 0.01348975
2887.26696101 0.99833526 0.98464525 0.01369001
2887.28739269 0.99544858 0.98172460 0.01372398
2887.30782436 0.99248946 0.97884668 0.01364277
2887.32825614 0.98907305 0.97637930 0.01269375
2887.49170944 0.85892746 0.85317776 0.00574970
2887.51214121 0.85905506 0.85379898 0.00525608
2887.53257279 0.85998111 0.85472502 0.00525608
2887.55300457 0.86098611 0.85573003 0.00525608
2887.57343624 0.86266338 0.85698759 0.00567579
2887.59386782 0.86652231 0.86046362 0.00605868
2887.61429960 0.88258220 0.87614670 0.00643550
2887.73688966 0.99011670 0.98055092 0.00956578
2887.75732134 0.99358337 0.98318784 0.01039552
2887.77775312 0.99810441 0.98679410 0.01131031
2887.79818470 1.00227125 0.99075664 0.01151461
2887.81861638 1.00497517 0.99318698 0.01178819
2887.83904816 1.00771386 0.99568462 0.01202924
2887.85947984 1.01094090 0.99869589 0.01224502
2887.87991141 1.01341958 1.00100112 0.01241846
2887.90034319 1.01589763 1.00339284 0.01250479
2887.92077487 1.01981999 1.00705241 0.01276759
2887.94120655 1.02317287 1.01029353 0.01287934
2887.98206991 1.02488382 1.01179807 0.01308575
2888.00250160 1.02743794 1.01441468 0.01302327
2888.02293328 1.02915459 1.01613366 0.01302093
2888.04336496 1.03008849 1.01735215 0.01273634
2888.06379664 1.03059149 1.01830184 0.01228966
2888.08422832 1.02958895 1.01793350 0.01165545
2888.10466010 1.02908882 1.01818760 0.01090122
2888.12509168 1.02978610 1.01976907 0.01001704
2888.14552337 1.02919605 1.01980372 0.00939233
2888.16595515 1.02870847 1.02023029 0.00847819
2888.18638673 1.02697425 1.01953770 0.00743655
2888.20681841 1.02341933 1.01699856 0.00642078
2888.22725020 1.02086274 1.01550222 0.00536052
2888.24768178 1.01806486 1.01377617 0.00428868
2888.26811346 1.01539002 1.01212779 0.00326223
2888.28854524 1.01283852 1.01005427 0.00278425
2888.30897683 1.01116025 1.00937948 0.00178077
2888.32940861 1.00893121 1.00813326 0.00079795
2888.34984030 1.00661279 1.00673670 -0.00012391
2888.37027188 1.00509429 1.00609663 -0.00100233
2888.39070366 1.00316268 1.00492273 -0.00176005
2888.41113535 1.00150382 1.00406586 -0.00256204
2888.43156703 1.00046321 1.00386146 -0.00339825
2888.47243040 0.99838353 1.00281077 -0.00442724
2888.49286219 0.99856243 1.00302996 -0.00446753
2888.51329378 0.99855637 1.00285464 -0.00429827
2888.53372546 0.99816556 1.00256465 -0.00439909
2888.55415725 0.99669177 1.00077267 -0.00408090
2888.57458893 0.98846330 0.99211516 -0.00365186
2888.59502052 0.97621069 0.97920326 -0.00299257
2888.61545231 0.96516688 0.96742445 -0.00225757
2888.63588399 0.96093213 0.96261792 -0.00168579
2888.65631558 0.96134457 0.96230611 -0.00096154
2888.67674737 0.96221296 0.96232346 -0.00011049
2888.71761074 0.96377481 0.96162616 0.00214864
2888.73804243 0.96522541 0.96202574 0.00319967
2888.75847402 0.96710457 0.96288370 0.00422088
2888.77890581 0.96759166 0.96239427 0.00519740
2888.79933750 0.96841591 0.96203629 0.00637962
2888.81976908 0.96899238 0.96178825 0.00720413
2888.84020087 0.97540001 0.96760546 0.00779455
2888.86063256 0.98623962 0.97816478 0.00807484
2888.88106435 0.99945262 0.99154155 0.00791107
2888.90149594 1.00745426 0.99948415 0.00797011
2888.92192763 1.00921757 1.00135957 0.00785801
2888.96279101 1.01226749 1.00539093 0.00687656
2888.98322270 1.01168310 1.00550306 0.00618004
2889.00365449 1.01193178 1.00658918 0.00534261
2889.02408608 1.01118843 1.00697147 0.00421696
2889.04451777 1.01088761 1.00816103 0.00272658
2889.06494956 1.01069569 1.00966974 0.00102595
2889.08538126 1.00949433 1.01005212 -0.00055780
2889.10581295 1.00839129 1.01030391 -0.00191262
2889.12624464 1.00754195 1.01015328 -0.00261133
2889.14667633 1.00664449 1.01069462 -0.00405013
2889.16710802 1.00621393 1.01152987 -0.00531594
2889.18753972 1.00435727 1.01093494 -0.00657767
2889.20797141 1.00338417 1.01110726 -0.00772309
2889.22840320 1.00228956 1.01105620 -0.00876664
2889.24883479 1.00184452 1.01153319 -0.00968867
2889.26926659 1.00189984 1.01228556 -0.01038572
2889.28969828 1.00141055 1.01239686 -0.01098631
2889.31012987 1.00041510 1.01170879 -0.01129369
2889.33056167 1.00072103 1.01219058 -0.01146955
2889.35099336 1.00054581 1.01191559 -0.01136979
2889.37142496 1.00107456 1.01201174 -0.01093718
2889.39185675 1.00086907 1.01113808 -0.01026902
2889.41228835 1.00086557 1.01020125 -0.00933567
2889.45315184 1.00033242 1.00734016 -0.00700773
2889.47358343 1.00043124 1.00606091 -0.00562967
2889.49401523 0.99991221 1.00392104 -0.00400883
2889.51444692 1.00077637 1.00411977 -0.00334340
2889.53487852 1.00100677 1.00250675 -0.00149998
2889.55531031 1.00162824 1.00110032 0.00052792
2889.57574201 1.00195861 0.99934315 0.00261545
2889.59617371 1.00164642 0.99684229 0.00480412
2889.61660540 1.00122700 0.99566413 0.00556286
2889.63703710 1.00123628 0.99460528 0.00663100
2889.65746890 1.00112264 0.99345303 0.00766961
2889.69833219 1.00156865 0.99165510 0.00991355
2889.71876399 1.00134675 0.99039162 0.01095513
2889.73919569 1.00110093 0.98907645 0.01202448
2889.75962729 1.00113517 0.98808088 0.01305429
2889.78005909 0.99197547 0.97667490 0.01530057
2889.94351278 0.87910184 0.85757838 0.02152346
2889.96394438 0.87858261 0.85629590 0.02228672
2889.98437608 0.87896162 0.85667490 0.02228672
2890.00480789 0.87981361 0.85752689 0.02228672
2890.02523949 0.88106894 0.86026757 0.02080137
2890.04567129 0.89512631 0.87567951 0.01944681
2890.18869310 0.99621251 0.98549992 0.01071259
2890.20912481 0.99816789 0.98853245 0.00963543
2890.22955661 1.00019019 0.99166763 0.00852256
2890.24998831 1.00216526 0.99364270 0.00852256
2890.27042002 1.00469501 0.99611504 0.00857996
2890.29085172 1.00653210 0.99794508 0.00858702
2890.31128343 1.00859870 1.00002411 0.00857459
2890.33171513 1.00987123 1.00131321 0.00855802
2890.35214684 1.01274865 1.00419309 0.00855556
2890.37257854 1.01501711 1.00665922 0.00835788
2890.39301025 1.01811419 1.00979430 0.00831989
2890.43387376 1.02144621 1.01311358 0.00833262
2890.45430546 1.02234134 1.01398503 0.00835630
2890.47473707 1.02349971 1.01517859 0.00832112
2890.49516888 1.02473932 1.01637318 0.00836614
2890.51560058 1.02493368 1.01649191 0.00844177
2890.53603219 1.02655613 1.01808918 0.00846696
2890.55646400 1.02722904 1.01873663 0.00849242
2890.57689570 1.02657255 1.01839365 0.00817891
2890.59732731 1.02617792 1.01821198 0.00796594
2890.61775912 1.02463601 1.01709329 0.00754273
2890.63819083 1.02324588 1.01611723 0.00712866
2890.67905424 1.02383497 1.01766450 0.00617047
2890.69948595 1.02141523 1.01582630 0.00558893
2890.71991766 1.01994389 1.01493341 0.00501048
2890.74034937 1.01778917 1.01306845 0.00472071
2890.76078108 1.01500616 1.01123563 0.00377053
2890.78121279 1.01245685 1.00969625 0.00276060
2890.80164450 1.01004493 1.00833139 0.00171355
2890.82207631 1.00861962 1.00788554 0.00073408
2890.84250792 1.00675508 1.00669595 0.00005913
2890.86293963 1.00516176 1.00645342 -0.00129166
2890.88337144 1.00403459 1.00651791 -0.00248332
2890.92423476 0.99839239 1.00269375 -0.00430136
2890.94466657 0.99658138 1.00148548 -0.00490409
2890.96509828 0.99482707 1.00024933 -0.00542227
2890.98552990 0.99450783 1.00046937 -0.00596153
2891.00596171 0.98697371 0.99341926 -0.00644555
2891.02639342 0.97448930 0.98129026 -0.00680095
2891.04682523 0.96319559 0.97022974 -0.00703415
2891.06725685 0.95735184 0.96458721 -0.00723537
2891.08768856 0.95624227 0.96325784 -0.00701556
2891.10812037 0.95563530 0.96247238 -0.00683708
2891.12855198 0.95570703 0.96194765 -0.00624062
2891.14898370 0.95462540 0.96007096 -0.00544556
2891.16941551 0.95563817 0.96031943 -0.00468127
2891.18984713 0.95573192 0.95960843 -0.00387651
2891.21027894 0.95678969 0.95955352 -0.00276383
2891.23071066 0.95780270 0.96002459 -0.00222188
2891.25114227 0.95818683 0.95939823 -0.00121141
2891.27157409 0.96365582 0.96392359 -0.00026776
2891.29200580 0.97543640 0.97479909 0.00063732
2891.31243742 0.98983674 0.98812597 0.00171077
2891.33286923 1.00046079 0.99764307 0.00281772
2891.35330095 1.00414163 1.00025474 0.00388690
2891.37373266 1.00699404 1.00208678 0.00490726
2891.41459610 1.01123471 1.00461116 0.00662355
2891.43502781 1.01280999 1.00541980 0.00739019
2891.45545953 1.01479416 1.00669356 0.00810060
2891.47589125 1.01695957 1.00853607 0.00842350
2891.49632297 1.01847811 1.00998358 0.00849453
2891.51675468 1.01901003 1.01052438 0.00848565
2891.53718640 1.01993640 1.01145601 0.00848038
2891.55761812 1.01981317 1.01161594 0.00819724
2891.57804984 1.02124872 1.01364681 0.00760191
2891.59848166 1.02132198 1.01434130 0.00698067
2891.61891338 1.02230121 1.01612283 0.00617838
2891.63934500 1.02213608 1.01697894 0.00515715
2891.65977682 1.02167846 1.01776995 0.00390851
2891.68020854 1.02072799 1.01824332 0.00248467
2891.70064016 1.01864853 1.01763843 0.00101009
2891.72107198 1.01671714 1.01630348 0.00041367
2891.74150370 1.01399783 1.01503566 -0.00103782
2891.76193532 1.01158595 1.01418666 -0.00260071
2891.78236714 1.00947190 1.01360572 -0.00413382
2891.80279886 1.00693600 1.01264477 -0.00570877
2891.82323068 1.00348566 1.01085129 -0.00736562
2891.84366230 1.00011820 1.00908474 -0.00896654
2891.86409403 0.99800713 1.00843473 -0.01042760
2891.90495747 0.99425002 1.00725906 -0.01300904
2891.92538919 0.99222740 1.00621222 -0.01398482
2891.94582102 0.98953487 1.00429706 -0.01476219
2891.96625264 0.98672248 1.00211768 -0.01539520
2891.98668446 0.98308516 0.99873408 -0.01564891
2892.00711619 0.98057219 0.99625709 -0.01568490
2892.02754781 0.97902822 0.99447449 -0.01544627
2892.04797963 0.97678513 0.99224702 -0.01546189
2892.06841136 0.97466409 0.99055937 -0.01589528
2892.08884298 0.97302450 0.98980142 -0.01677692
2892.10927481 0.97285966 0.99043635 -0.01757669
2892.15013816 0.97295792 0.99068051 -0.01772259
2892.17056998 0.97192898 0.98960750 -0.01767852
2892.19100171 0.97126525 0.98886751 -0.01760225
2892.21143344 0.96115896 0.97870831 -0.01754936
2892.23186516 0.93479001 0.95080703 -0.01601702
2892.25229689 0.90147988 0.91582918 -0.01434930
2892.27272872 0.86864590 0.88135705 -0.01271115
2892.29316034 0.85206493 0.86306847 -0.01100354
2892.39531908 0.85533893 0.86350342 -0.00816450
2892.41575071 0.85783897 0.86422451 -0.00638554
2892.43618254 0.86018691 0.86344746 -0.00326055
2892.45661427 0.86624835 0.86543954 0.00080881
2892.47704590 0.88476506 0.88097595 0.00378911
2892.64049984 0.98966383 0.99203522 -0.00237140
2892.66093167 0.99068078 0.99504511 -0.00436433
2892.68136330 0.99172980 0.99637738 -0.00464759
2892.70179504 0.99312646 0.99777405 -0.00464759
2892.72222677 0.99432911 0.99893298 -0.00460387
2892.74265850 0.99649717 1.00102151 -0.00452434
2892.76309033 0.99639756 1.00082461 -0.00442705
2892.78352207 0.99809739 1.00236709 -0.00426971
2892.80395370 0.99925185 1.00335609 -0.00410424
2892.82438553 1.00069054 1.00493567 -0.00424513
2892.84481727 1.00245610 1.00657385 -0.00411774
2892.88568074 1.00976547 1.01329695 -0.00353148
2892.90611247 1.01178091 1.01482047 -0.00303956
2892.92654411 1.01343458 1.01591171 -0.00247713
2892.94697594 1.01455101 1.01633526 -0.00178425
2892.96740768 1.01631658 1.01724891 -0.00093234
2892.98783951 1.01733985 1.01727001 0.00006985
2893.00827115 1.01839014 1.01741368 0.00097647
2893.02870288 1.01938036 1.01747256 0.00190780
2893.04913472 1.01934890 1.01717204 0.00217685
2893.06956636 1.01962994 1.01675625 0.00287368
2893.08999809 1.02050756 1.01696293 0.00354464
2893.11042993 1.02035559 1.01608055 0.00427504
2893.13086157 1.01993046 1.01497293 0.00495753
2893.15129331 1.01977995 1.01415720 0.00562275
2893.17172514 1.01885359 1.01252532 0.00632827
2893.19215678 1.01759785 1.01093272 0.00666513
2893.21258862 1.01645327 1.00927673 0.00717654
2893.23302036 1.01565022 1.00803790 0.00761231
2893.25345210 1.01486842 1.00693840 0.00793002
2893.27388384 1.01603180 1.00822947 0.00780233
2893.29431558 1.01540488 1.00802009 0.00738479
2893.31474732 1.01513834 1.00818398 0.00695437
2893.33517906 1.01492389 1.00837373 0.00655015
2893.37604254 1.01296082 1.00672456 0.00623626
2893.39647428 1.01210800 1.00615872 0.00594928
2893.41690602 1.00996237 1.00413979 0.00582258
2893.43733776 0.99982007 0.99415239 0.00566768
2893.45776950 0.98642104 0.98105227 0.00536877
2893.47820124 0.97443277 0.96944279 0.00498998
2893.49863308 0.96783103 0.96331069 0.00452034
2893.51906473 0.96631419 0.96255268 0.00376151
2893.55992831 0.96375260 0.96068747 0.00306513
2893.94813158 1.00721883 1.00745990 -0.00024107
