#Time Flux Flux-Trend Trend
2884.50868596 0.00478712 0.00736166 -0.00257454
2884.54954916 0.00365842 0.00747388 -0.00381546
2884.56998091 0.00286640 0.00727945 -0.00441305
2884.59041256 0.00197439 0.00693924 -0.00496485
2884.61084431 0.00171398 0.00699964 -0.00528567
2884.63127586 0.00083382 0.00646703 -0.00563321
2884.65170752 -0.00006150 0.00587595 -0.00593745
2884.67213927 -0.00109132 0.00501984 -0.00611115
2884.69257082 -0.00209921 0.00415850 -0.00625771
2884.71300247 -0.00262145 0.00355342 -0.00617487
2884.73343412 -0.00366239 0.00256696 -0.00622934
2884.75386578 -0.00427117 0.00202716 -0.00629833
2884.79472908 -0.00545085 0.00105976 -0.00651061
2884.81516074 -0.00601965 0.00057355 -0.00659320
2884.83559249 -0.00670315 -0.00003829 -0.00666485
2884.85602404 -0.00747534 -0.00086508 -0.00661027
2884.87645570 -0.00814293 -0.00177486 -0.00636808
2884.89688745 -0.00840514 -0.00296298 -0.00544217
2885.06034078 -0.00688575 -0.00769492 0.00080916
2885.08077234 -0.00646034 -0.00804401 0.00158367
2885.10120399 -0.00646034 -0.00804401 0.00158367
2885.12163575 -0.00588701 -0.00739554 0.00150853
2885.14206731 -0.00553261 -0.00700675 0.00147414
2885.16249906 -0.00522895 -0.00667950 0.00145056
2885.18293072 -0.00507901 -0.00655150 0.00147249
2885.28508900 -0.00318659 -0.00477789 0.00159131
2885.30552066 -0.00245224 -0.00399035 0.00153811
2885.32595221 -0.00170055 -0.00321353 0.00151298
2885.34638397 -0.00107995 -0.00244662 0.00136667
2885.36681563 -0.00049905 -0.00198951 0.00149046
2885.40767894 0.00002557 -0.00159497 0.00162054
2885.42811060 0.00023205 -0.00153218 0.00176423
2885.44854226 0.00048644 -0.00143659 0.00192303
2885.46897392 0.00087427 -0.00129332 0.00216760
2885.48940557 0.00142906 -0.00101779 0.00244685
2885.53026889 0.00259773 -0.00043964 0.00303737
2885.55070065 0.00317395 -0.00021859 0.00339254
2885.57113231 0.00332292 -0.00029581 0.00361873
2885.59156387 0.00360552 -0.00007944 0.00368496
2885.61199563 0.00398473 -0.00022470 0.00420944
2885.63242729 0.00437957 -0.00030514 0.00468470
2885.65285885 0.00482783 -0.00039307 0.00522090
2885.67329061 0.00541452 -0.00028507 0.00569960
2885.69372227 0.00577350 -0.00017219 0.00594569
2885.71415383 0.00619005 -0.00018976 0.00637982
2885.73458559 0.00670354 -0.00018427 0.00688781
2885.77544901 0.00757983 -0.00013473 0.00771457
2885.79588057 0.00794394 -0.00013208 0.00807602
2885.81631223 0.00840627 0.00011598 0.00829029
2885.83674399 0.00873276 0.00027277 0.00845999
2885.85717555 0.00913379 0.00054033 0.00859346
2885.87760722 0.00944576 0.00081425 0.00863151
2885.89803898 0.00971987 0.00113900 0.00858087
2885.91847054 0.01002259 0.00152957 0.00849302
2885.93890230 0.01005724 0.00174357 0.00831367
2885.95933396 0.01025181 0.00214776 0.00810405
2885.97976563 0.01020797 0.00232723 0.00788073
2886.00019729 0.00998269 0.00240780 0.00757490
2886.02062885 0.00976478 0.00254395 0.00722083
2886.04106061 0.00950093 0.00273405 0.00676689
2886.06149228 0.00950812 0.00323266 0.00627545
2886.08192394 0.00940319 0.00337743 0.00602577
2886.10235550 0.00944195 0.00399054 0.00545141
2886.12278727 0.00937280 0.00447271 0.00490009
2886.14321893 0.00925642 0.00495712 0.00429931
2886.16365060 0.00902009 0.00519075 0.00382934
2886.18408226 0.00880296 0.00542453 0.00337844
2886.20451392 0.00855769 0.00561811 0.00293958
2886.22494569 0.00830033 0.00577848 0.00252185
2886.26580892 0.00794820 0.00625954 0.00168866
2886.28624068 0.00776282 0.00656687 0.00119594
2886.30667225 0.00737452 0.00660455 0.00076997
2886.32710401 0.00744069 0.00691216 0.00052852
2886.34753568 0.00713094 0.00697676 0.00015419
2886.36796724 0.00660688 0.00680445 -0.00019757
2886.38839901 0.00592558 0.00639817 -0.00047259
2886.40883068 0.00499340 0.00567485 -0.00068145
2886.42926224 0.00435828 0.00505997 -0.00070170
2886.44969401 0.00342604 0.00425385 -0.00082781
2886.47012568 0.00245491 0.00340033 -0.00094542
2886.51098901 0.00053586 0.00166864 -0.00113278
2886.53142068 -0.00053535 0.00076147 -0.00129682
2886.55185244 -0.00162054 -0.00018805 -0.00143249
2886.57228401 -0.00221676 -0.00067778 -0.00153898
2886.59271568 -0.00316126 -0.00165397 -0.00150729
2886.61314745 -0.00429774 -0.00282378 -0.00147396
2886.63357902 -0.00525805 -0.00397720 -0.00128085
2886.65401068 -0.00601760 -0.00491528 -0.00110232
2886.67444235 -0.00610225 -0.00516688 -0.00093537
2886.69487412 -0.00657131 -0.00590536 -0.00066595
2886.71530579 -0.00681050 -0.00651401 -0.00029649
2886.75616903 -0.00688804 -0.00751461 0.00062658
2886.77660080 -0.00679016 -0.00785252 0.00106237
2886.79703247 -0.00656557 -0.00818786 0.00162229
2886.81746404 -0.00658207 -0.00840592 0.00182385
2886.83789581 -0.00587804 -0.00839934 0.00252130
2886.85832748 -0.00495712 -0.00820038 0.00324326
2886.87875905 -0.00378456 -0.00782557 0.00404101
2886.89919082 -0.00256032 -0.00747263 0.00491231
2886.91962249 -0.00170738 -0.00705024 0.00534286
2886.94005426 -0.00040085 -0.00655426 0.00615341
2886.96048583 0.00100928 -0.00597084 0.00698012
2887.00134927 0.00387140 -0.00477047 0.00864187
2887.02178084 0.00535383 -0.00400325 0.00935709
2887.04221251 0.00682210 -0.00316941 0.00999151
2887.06264429 0.00813908 -0.00246013 0.01059921
2887.08307586 0.00929802 -0.00179588 0.01109390
2887.10350763 0.01028114 -0.00131502 0.01159616
2887.12393930 0.01124610 -0.00079076 0.01203686
2887.14437088 0.01198274 -0.00033663 0.01231937
2887.16480265 0.01181934 -0.00045319 0.01227253
2887.18523432 0.01231753 -0.00015716 0.01247469
2887.20566599 0.01277920 0.00014835 0.01263085
2887.22609767 0.01313320 0.00033088 0.01280232
2887.24652934 0.01348975 0.00059192 0.01289783
2887.26696101 0.01369001 0.00070078 0.01298923
2887.28739269 0.01372398 0.00070450 0.01301948
2887.30782436 0.01364277 0.00063799 0.01300478
2887.32825614 0.01269375 0.00041115 0.01228259
2887.49170944 0.00574970 -0.00121168 0.00696138
2887.51214121 0.00525608 -0.00105361 0.00630969
2887.53257279 0.00525608 -0.00105361 0.00630969
2887.55300457 0.00525608 -0.00105361 0.00630969
2887.57343624 0.00567579 -0.00080968 0.00648547
2887.59386782 0.00605868 -0.00065736 0.00671604
2887.61429960 0.00643550 -0.00054689 0.00698239
2887.73688966 0.00956578 0.00160416 0.00796162
2887.75732134 0.01039552 0.00234295 0.00805257
2887.77775312 0.01131031 0.00323527 0.00807503
2887.79818470 0.01151461 0.00336938 0.00814523
2887.81861638 0.01178819 0.00390691 0.00788128
2887.83904816 0.01202924 0.00438134 0.00764790
2887.85947984 0.01224502 0.00482167 0.00742334
2887.87991141 0.01241846 0.00517353 0.00724493
2887.90034319 0.01250479 0.00546578 0.00703901
2887.92077487 0.01276759 0.00598723 0.00678036
2887.94120655 0.01287934 0.00642618 0.00645316
2887.98206991 0.01308575 0.00741581 0.00566994
2888.00250160 0.01302327 0.00780852 0.00521475
2888.02293328 0.01302093 0.00828689 0.00473404
2888.04336496 0.01273634 0.00855217 0.00418417
2888.06379664 0.01228966 0.00860132 0.00368834
2888.08422832 0.01165545 0.00848041 0.00317504
2888.10466010 0.01090122 0.00820012 0.00270110
2888.12509168 0.01001704 0.00769137 0.00232567
2888.14552337 0.00939233 0.00716635 0.00222599
2888.16595515 0.00847819 0.00647306 0.00200512
2888.18638673 0.00743655 0.00563253 0.00180402
2888.20681841 0.00642078 0.00475217 0.00166861
2888.22725020 0.00536052 0.00390762 0.00145290
2888.24768178 0.00428868 0.00298099 0.00130769
2888.26811346 0.00326223 0.00212631 0.00113591
2888.28854524 0.00278425 0.00178518 0.00099907
2888.30897683 0.00178077 0.00093124 0.00084954
2888.32940861 0.00079795 0.00003980 0.00075815
2888.34984030 -0.00012391 -0.00093287 0.00080895
2888.37027188 -0.00100233 -0.00190807 0.00090573
2888.39070366 -0.00176005 -0.00281930 0.00105925
2888.41113535 -0.00256204 -0.00385364 0.00129160
2888.43156703 -0.00339825 -0.00500294 0.00160469
2888.47243040 -0.00442724 -0.00663891 0.00221167
2888.49286219 -0.00446753 -0.00708256 0.00261503
2888.51329378 -0.00429827 -0.00725436 0.00295609
2888.53372546 -0.00439909 -0.00745702 0.00305793
2888.55415725 -0.00408090 -0.00752679 0.00344590
2888.57458893 -0.00365186 -0.00763100 0.00397914
2888.59502052 -0.00299257 -0.00746653 0.00447396
2888.61545231 -0.00225757 -0.00731817 0.00506061
2888.63588399 -0.00168579 -0.00704247 0.00535668
2888.65631558 -0.00096154 -0.00692148 0.00595994
2888.67674737 -0.00011049 -0.00661367 0.00650318
2888.71761074 0.00214864 -0.00530039 0.00744903
2888.73804243 0.00319967 -0.00469756 0.00789723
2888.75847402 0.00422088 -0.00397909 0.00819997
2888.77890581 0.00519740 -0.00324496 0.00844236
2888.79933750 0.00637962 -0.00211242 0.00849204
2888.81976908 0.00720413 -0.00134139 0.00854551
2888.84020087 0.00779455 -0.00056145 0.00835600
2888.86063256 0.00807484 -0.00009925 0.00817409
2888.88106435 0.00791107 0.00014695 0.00776412
2888.90149594 0.00797011 0.00073837 0.00723174
2888.92192763 0.00785801 0.00133039 0.00652762
2888.96279101 0.00687656 0.00183404 0.00504252
2888.98322270 0.00618004 0.00201608 0.00416395
2889.00365449 0.00534261 0.00216808 0.00317453
2889.02408608 0.00421696 0.00206953 0.00214743
2889.04451777 0.00272658 0.00165802 0.00106855
2889.06494956 0.00102595 0.00109121 -0.00006526
2889.08538126 -0.00055780 0.00069678 -0.00125458
2889.10581295 -0.00191262 0.00050694 -0.00241956
2889.12624464 -0.00261133 0.00032847 -0.00293980
2889.14667633 -0.00405013 -0.00008371 -0.00396643
2889.16710802 -0.00531594 -0.00034236 -0.00497358
2889.18753972 -0.00657767 -0.00071966 -0.00585801
2889.20797141 -0.00772309 -0.00098213 -0.00674096
2889.22840320 -0.00876664 -0.00136911 -0.00739753
2889.24883479 -0.00968867 -0.00174895 -0.00793972
2889.26926659 -0.01038572 -0.00208647 -0.00829924
2889.28969828 -0.01098631 -0.00237255 -0.00861376
2889.31012987 -0.01129369 -0.00239680 -0.00889689
2889.33056167 -0.01146955 -0.00247808 -0.00899147
2889.35099336 -0.01136979 -0.00237872 -0.00899106
2889.37142496 -0.01093718 -0.00210030 -0.00883688
2889.39185675 -0.01026902 -0.00171135 -0.00855766
2889.41228835 -0.00933567 -0.00125271 -0.00808297
2889.45315184 -0.00700773 -0.00028766 -0.00672007
2889.47358343 -0.00562967 0.00026296 -0.00589263
2889.49401523 -0.00400883 0.00100870 -0.00501753
2889.51444692 -0.00334340 0.00123599 -0.00457940
2889.53487852 -0.00149998 0.00215189 -0.00365187
2889.55531031 0.00052792 0.00321284 -0.00268492
2889.57574201 0.00261545 0.00441286 -0.00179741
2889.59617371 0.00480412 0.00563111 -0.00082699
2889.61660540 0.00556286 0.00591549 -0.00035263
2889.63703710 0.00663100 0.00651767 0.00011333
2889.65746890 0.00766961 0.00700383 0.00066578
2889.69833219 0.00991355 0.00817921 0.00173434
2889.71876399 0.01095513 0.00867869 0.00227644
2889.73919569 0.01202448 0.00923806 0.00278642
2889.75962729 0.01305429 0.00983454 0.00321974
2889.78005909 0.01530057 0.01060853 0.00469204
2889.94351278 0.02152346 0.00598705 0.01553641
2889.96394438 0.02228672 0.00528804 0.01699868
2889.98437608 0.02228672 0.00528804 0.01699868
2890.00480789 0.02228672 0.00528804 0.01699868
2890.02523949 0.02080137 0.00399379 0.01680758
2890.04567129 0.01944681 0.00281581 0.01663099
2890.18869310 0.01071259 -0.00578470 0.01649729
2890.20912481 0.00963543 -0.00678633 0.01642177
2890.22955661 0.00852256 -0.00768369 0.01620625
2890.24998831 0.00852256 -0.00768369 0.01620625
2890.27042002 0.00857996 -0.00758014 0.01616010
2890.29085172 0.00858702 -0.00758330 0.01617032
2890.31128343 0.00857459 -0.00755548 0.01613007
2890.33171513 0.00855802 -0.00747910 0.01603712
2890.35214684 0.00855556 -0.00736727 0.01592283
2890.37257854 0.00835788 -0.00740310 0.01576099
2890.39301025 0.00831989 -0.00726465 0.01558454
2890.43387376 0.00833262 -0.00674683 0.01507945
2890.45430546 0.00835630 -0.00635562 0.01471192
2890.47473707 0.00832112 -0.00595185 0.01427297
2890.49516888 0.00836614 -0.00574897 0.01411511
2890.51560058 0.00844177 -0.00494874 0.01339052
2890.53603219 0.00846696 -0.00418539 0.01265235
2890.55646400 0.00849242 -0.00338563 0.01187805
2890.57689570 0.00817891 -0.00292064 0.01109954
2890.59732731 0.00796594 -0.00266159 0.01062752
2890.61775912 0.00754273 -0.00229476 0.00983748
2890.63819083 0.00712866 -0.00172656 0.00885522
2890.67905424 0.00617047 -0.00077604 0.00694651
2890.69948595 0.00558893 -0.00039099 0.00597992
2890.71991766 0.00501048 -0.00000640 0.00501688
2890.74034937 0.00472071 0.00020749 0.00451322
2890.76078108 0.00377053 0.00030861 0.00346192
2890.78121279 0.00276060 0.00033646 0.00242414
2890.80164450 0.00171355 0.00026549 0.00144806
2890.82207631 0.00073408 0.00029962 0.00043446
2890.84250792 0.00005913 0.00002250 0.00003663
2890.86293963 -0.00129166 -0.00054503 -0.00074663
2890.88337144 -0.00248332 -0.00092956 -0.00155376
2890.92423476 -0.00430136 -0.00133344 -0.00296792
2890.94466657 -0.00490409 -0.00134834 -0.00355575
2890.96509828 -0.00542227 -0.00134685 -0.00407542
2890.98552990 -0.00596153 -0.00154415 -0.00441739
2891.00596171 -0.00644555 -0.00178352 -0.00466204
2891.02639342 -0.00680095 -0.00188386 -0.00491709
2891.04682523 -0.00703415 -0.00201906 -0.00501510
2891.06725685 -0.00723537 -0.00211250 -0.00512287
2891.08768856 -0.00701556 -0.00202933 -0.00498623
2891.10812037 -0.00683708 -0.00198536 -0.00485172
2891.12855198 -0.00624062 -0.00154741 -0.00469321
2891.14898370 -0.00544556 -0.00096637 -0.00447919
2891.16941551 -0.00468127 -0.00050961 -0.00417165
2891.18984713 -0.00387651 -0.00007648 -0.00380004
2891.21027894 -0.00276383 0.00063182 -0.00339566
2891.23071066 -0.00222188 0.00096404 -0.00318593
2891.25114227 -0.00121141 0.00150068 -0.00271208
2891.27157409 -0.00026776 0.00192514 -0.00219290
2891.29200580 0.00063732 0.00242792 -0.00179060
2891.31243742 0.00171077 0.00312385 -0.00141308
2891.33286923 0.00281772 0.00388619 -0.00106847
2891.35330095 0.00388690 0.00466803 -0.00078113
2891.37373266 0.00490726 0.00541638 -0.00050912
2891.41459610 0.00662355 0.00670766 -0.00008411
2891.43502781 0.00739019 0.00731347 0.00007672
2891.45545953 0.00810060 0.00793897 0.00016163
2891.47589125 0.00842350 0.00823373 0.00018977
2891.49632297 0.00849453 0.00842089 0.00007363
2891.51675468 0.00848565 0.00857967 -0.00009403
2891.53718640 0.00848038 0.00894154 -0.00046116
2891.55761812 0.00819724 0.00899514 -0.00079791
2891.57804984 0.00760191 0.00867017 -0.00106825
2891.59848166 0.00698067 0.00844187 -0.00146120
2891.61891338 0.00617838 0.00811497 -0.00193660
2891.63934500 0.00515715 0.00750273 -0.00234558
2891.65977682 0.00390851 0.00669113 -0.00278262
2891.68020854 0.00248467 0.00569338 -0.00320871
2891.70064016 0.00101009 0.00465638 -0.00364629
2891.72107198 0.00041367 0.00430297 -0.00388930
2891.74150370 -0.00103782 0.00335318 -0.00439100
2891.76193532 -0.00260071 0.00226985 -0.00487055
2891.78236714 -0.00413382 0.00129495 -0.00542877
2891.80279886 -0.00570877 0.00025800 -0.00596677
2891.82323068 -0.00736562 -0.00094106 -0.00642456
2891.84366230 -0.00896654 -0.00220897 -0.00675757
2891.86409403 -0.01042760 -0.00338682 -0.00704078
2891.90495747 -0.01300904 -0.00566120 -0.00734783
2891.92538919 -0.01398482 -0.00645953 -0.00752529
2891.94582102 -0.01476219 -0.00700624 -0.00775595
2891.96625264 -0.01539520 -0.00755498 -0.00784023
2891.98668446 -0.01564891 -0.00762345 -0.00802547
2892.00711619 -0.01568490 -0.00751212 -0.00817278
2892.02754781 -0.01544627 -0.00703161 -0.00841466
2892.04797963 -0.01546189 -0.00686041 -0.00860148
2892.06841136 -0.01589528 -0.00728684 -0.00860844
2892.08884298 -0.01677692 -0.00814494 -0.00863198
2892.10927481 -0.01757669 -0.00899513 -0.00858156
2892.15013816 -0.01772259 -0.00934487 -0.00837771
2892.17056998 -0.01767852 -0.00932579 -0.00835273
2892.19100171 -0.01760225 -0.00922799 -0.00837426
2892.21143344 -0.01754936 -0.00912054 -0.00842882
2892.23186516 -0.01601702 -0.00772316 -0.00829386
2892.25229689 -0.01434930 -0.00632336 -0.00802594
2892.27272872 -0.01271115 -0.00519317 -0.00751798
2892.29316034 -0.01100354 -0.00431928 -0.00668427
2892.39531908 -0.00816450 -0.00391747 -0.00424702
2892.41575071 -0.00638554 -0.00269674 -0.00368880
2892.43618254 -0.00326055 -0.00022398 -0.00303657
2892.45661427 0.00080881 0.00316786 -0.00235905
2892.47704590 0.00378911 0.00527785 -0.00148874
2892.64049984 -0.00237140 0.00021330 -0.00258470
2892.66093167 -0.00436433 -0.00106139 -0.00330294
2892.68136330 -0.00464759 -0.00134100 -0.00330659
2892.70179504 -0.00464759 -0.00134100 -0.00330659
2892.72222677 -0.00460387 -0.00143706 -0.00316681
2892.74265850 -0.00452434 -0.00143484 -0.00308950
2892.76309033 -0.00442705 -0.00141827 -0.00300878
2892.78352207 -0.00426971 -0.00137454 -0.00289517
2892.80395370 -0.00410424 -0.00131926 -0.00278498
2892.82438553 -0.00424513 -0.00147631 -0.00276881
2892.84481727 -0.00411774 -0.00157382 -0.00254392
2892.88568074 -0.00353148 -0.00146306 -0.00206841
2892.90611247 -0.00303956 -0.00119825 -0.00184131
2892.92654411 -0.00247713 -0.00085447 -0.00162266
2892.94697594 -0.00178425 -0.00040683 -0.00137742
2892.96740768 -0.00093234 0.00021044 -0.00114278
2892.98783951 0.00006985 0.00091038 -0.00084054
2893.00827115 0.00097647 0.00154726 -0.00057079
2893.02870288 0.00190780 0.00223221 -0.00032441
2893.04913472 0.00217685 0.00247938 -0.00030253
2893.06956636 0.00287368 0.00310128 -0.00022760
2893.08999809 0.00354464 0.00365226 -0.00010762
2893.11042993 0.00427504 0.00430395 -0.00002890
2893.13086157 0.00495753 0.00494166 0.00001587
2893.15129331 0.00562275 0.00562039 0.00000235
2893.17172514 0.00632827 0.00634003 -0.00001176
2893.19215678 0.00666513 0.00665095 0.00001419
2893.21258862 0.00717654 0.00725542 -0.00007888
2893.23302036 0.00761231 0.00771987 -0.00010755
2893.25345210 0.00793002 0.00813563 -0.00020561
2893.27388384 0.00780233 0.00810341 -0.00030108
2893.29431558 0.00738479 0.00781162 -0.00042683
2893.31474732 0.00695437 0.00746904 -0.00051467
2893.33517906 0.00655015 0.00717042 -0.00062026
2893.37604254 0.00623626 0.00699891 -0.00076265
2893.39647428 0.00594928 0.00658445 -0.00063517
2893.41690602 0.00582258 0.00647773 -0.00065515
2893.43733776 0.00566768 0.00636382 -0.00069614
2893.45776950 0.00536877 0.00607115 -0.00070239
2893.47820124 0.00498998 0.00570682 -0.00071684
2893.49863308 0.00452034 0.00517267 -0.00065232
2893.51906473 0.00376151 0.00431544 -0.00055393
2893.55992831 0.00306513 0.00355529 -0.00049016
2893.94813158 -0.00024107 -0.00725142 0.00701034
