#TIME(DAYS_BJD-2454833),FLUX(NORMALIZED)
2.888717610742649413e+03,9.637748054159028799e-01
2.888738042430464702e+03,9.652254066063363780e-01
2.888758474018519337e+03,9.671045736948399307e-01
2.888778905806750117e+03,9.675916644124293864e-01
2.888799337495205691e+03,9.684159121970717932e-01
2.888819769083900610e+03,9.689923767122312626e-01
2.888840200872713467e+03,9.754000097940277447e-01
2.888860632561809325e+03,9.862396190854799682e-01
2.888881064351029636e+03,9.994526193117412305e-01
2.888901495940539462e+03,1.007454263798506444e+00
2.888921927630217397e+03,1.009217573444684213e+00
2.888962791010228102e+03,1.012267494201127160e+00
2.888983222700546321e+03,1.011683098929138547e+00
2.889003654491047200e+03,1.011931781840932354e+00
2.889024086081779387e+03,1.011188433227184769e+00
2.889044517772679683e+03,1.010887605182318127e+00
2.889064949563820846e+03,1.010695693712138077e+00
2.889085381255194079e+03,1.009494325106644164e+00
2.889105812946734659e+03,1.008391293893327711e+00
2.889126244638515345e+03,1.007541954609336043e+00
2.889146676330463379e+03,1.006644486289514973e+00
2.889167108022651519e+03,1.006213930818604219e+00
2.889187539715072489e+03,1.004357266888898037e+00
2.889207971407660807e+03,1.003384166849182302e+00
2.889228403200489993e+03,1.002289561381878302e+00
2.889248834793550486e+03,1.001844520488576418e+00
2.889269266586721642e+03,1.001899842887804093e+00
2.889289698280190350e+03,1.001410554377159201e+00
2.889310129873891128e+03,1.000415104773653363e+00
2.889330561667702568e+03,1.000721029377376281e+00
2.889350993361869769e+03,1.000545808860469288e+00
2.889371424956152623e+03,1.001074559956367072e+00
2.889391856750662555e+03,1.000869068000706186e+00
2.889412288345294655e+03,1.000865573126404895e+00
2.889453151835368772e+03,1.000332423220222644e+00
2.889473583430815779e+03,1.000431244731384339e+00
2.889494015226380725e+03,9.999122094435081154e-01
2.889514446922170464e+03,1.000776365022292502e+00
2.889534878518199548e+03,1.001006774447877445e+00
2.889555310314346571e+03,1.001628237177926151e+00
2.889575742010718386e+03,1.001958605895003407e+00
2.889596173707446724e+03,1.001646416528408245e+00
2.889616605404291477e+03,1.001226995673437870e+00
2.889637037101361784e+03,1.001236276047963836e+00
2.889657468898672960e+03,1.001122642593249790e+00
2.889698332193867827e+03,1.001568649500026442e+00
2.889718763991761080e+03,1.001346745899639235e+00
2.889739195689879125e+03,1.001100933600988396e+00
2.889759627288352931e+03,1.001135168011756837e+00
2.889780059086828260e+03,9.919754703690807363e-01
2.889943512783451297e+03,8.791018406858531753e-01
2.889963944383904163e+03,8.785826118652709793e-01
2.889984376084699761e+03,8.789616152334676080e-01
2.890004807885736227e+03,8.798136087236485547e-01
2.890025239486887585e+03,8.810689393532434854e-01
2.890045671288266021e+03,8.951263121150977442e-01
2.890188693104464619e+03,9.962125107932279233e-01
2.890209124807712215e+03,9.981678859407949744e-01
2.890229556611069711e+03,1.000190189815290509e+00
2.890249988314782968e+03,1.002165260202065644e+00
2.890270420018612640e+03,1.004695006060765117e+00
2.890290851722667867e+03,1.006532103637054254e+00
2.890311283426963200e+03,1.008598695872559903e+00
2.890331715131491364e+03,1.009871234778452864e+00
2.890352146836245083e+03,1.012748648568407184e+00
2.890372578541238909e+03,1.015017106556712845e+00
2.890393010246465565e+03,1.018114187764419976e+00
2.890433873757494439e+03,1.021446205720314637e+00
2.890454305463419587e+03,1.022341335005548135e+00
2.890474737069453113e+03,1.023499714363313773e+00
2.890495168875844683e+03,1.024739318820801381e+00
2.890515600582351908e+03,1.024933680749380294e+00
2.890536032189083926e+03,1.026556134148947752e+00
2.890556463996173989e+03,1.027229044017366588e+00
2.890576895703379705e+03,1.026572554881521659e+00
2.890597327310810215e+03,1.026177915485970704e+00
2.890617759118482354e+03,1.024636014256095740e+00
2.890638190826386563e+03,1.023245881902951293e+00
2.890679054242886195e+03,1.023834973658801051e+00
2.890699485951488896e+03,1.021415230289561604e+00
2.890719917660317151e+03,1.019943890631458627e+00
2.890740349369385513e+03,1.017789168132917199e+00
2.890760781078570290e+03,1.015006156198764220e+00
2.890781212788097037e+03,1.012456847410456273e+00
2.890801644497863890e+03,1.010044932616004809e+00
2.890822076307857060e+03,1.008619622631912627e+00
2.890842507917972398e+03,1.006755081896473003e+00
2.890862939628437744e+03,1.005161763176970258e+00
2.890883371439020266e+03,1.004034589280421885e+00
2.890924234761107073e+03,9.983923932270540869e-01
2.890944666572380811e+03,9.965813837438798339e-01
2.890965098284010310e+03,9.948270658646982678e-01
2.890985529895755462e+03,9.945078348274082325e-01
2.891005961707851384e+03,9.869737072283132351e-01
2.891026393420055683e+03,9.744893049159706333e-01
2.891046825232500851e+03,9.631955895093758935e-01
2.891067256845286465e+03,9.573518443928382693e-01
2.891087688558196533e+03,9.562422747715773053e-01
2.891108120371456607e+03,9.556353042267548004e-01
2.891128551984831574e+03,9.557070312495764552e-01
2.891148983698549273e+03,9.546254012394471689e-01
2.891169415512391424e+03,9.556381668092017723e-01
2.891189847126574023e+03,9.557319157448180835e-01
2.891210278940881835e+03,9.567896886423717939e-01
2.891230710655538132e+03,9.578027046824546531e-01
2.891251142270310083e+03,9.581868261966371980e-01
2.891271574085309112e+03,9.636558244609477741e-01
2.891292005800663901e+03,9.754364044983115933e-01
2.891312437416243483e+03,9.898367370544027821e-01
2.891332869231948280e+03,1.000460788977636906e+00
2.891353300948001561e+03,1.004141632273848339e+00
2.891373732664163981e+03,1.006994040784181532e+00
2.891414596097318281e+03,1.011234709955599387e+00
2.891435027814295609e+03,1.012809992922230728e+00
2.891455459531513043e+03,1.014794164764939444e+00
2.891475891248846892e+03,1.016959571333631018e+00
2.891496322966522712e+03,1.018478105446554371e+00
2.891516754684438638e+03,1.019010030379350562e+00
2.891537186402587395e+03,1.019936395656767747e+00
2.891557618120961706e+03,1.019813171964669696e+00
2.891578049839576124e+03,1.021248721456927244e+00
2.891598481658424134e+03,1.021321976191436498e+00
2.891618913377496938e+03,1.022301207083211816e+00
2.891639344996809086e+03,1.022136084553469937e+00
2.891659776816355588e+03,1.021678459978655917e+00
2.891680208536126884e+03,1.020727992897565439e+00
2.891700640156137524e+03,1.018648527012210980e+00
2.891721071976498934e+03,1.016717144198854283e+00
2.891741503696968721e+03,1.013997832998408510e+00
2.891761935317677853e+03,1.011585950755816254e+00
2.891782367138737754e+03,1.009471903899624046e+00
2.891802798859906034e+03,1.006936003417429948e+00
2.891823230681431596e+03,1.003485663232376757e+00
2.891843662303188466e+03,1.000118197585846636e+00
2.891864094025055238e+03,9.980071327775352774e-01
2.891904957469727378e+03,9.942500243091436651e-01
2.891925389192416333e+03,9.922273993896035815e-01
2.891945821015338879e+03,9.895348696169480318e-01
2.891966252638492733e+03,9.867224806378230850e-01
2.891986684461990080e+03,9.830851628521182217e-01
2.892007116185610357e+03,9.805721921587685630e-01
2.892027547809455427e+03,9.790282188810597308e-01
2.892047979633658542e+03,9.767851287456288389e-01
2.892068411357977311e+03,9.746640865728877223e-01
2.892088842982644564e+03,9.730244999578241405e-01
2.892109274807538895e+03,9.728596613904456625e-01
2.892150138158031041e+03,9.729579205028937583e-01
2.892170569983631140e+03,9.719289810388773709e-01
2.892191001709463308e+03,9.712652537639324679e-01
2.892211433435521030e+03,9.611589559563815666e-01
2.892231865161935275e+03,9.347900121811122398e-01
2.892252296888465935e+03,9.014798786117774743e-01
2.892272728715339326e+03,8.686458952580048409e-01
2.892293160342451301e+03,8.520649271658427004e-01
2.892395319081493653e+03,8.553389259976806880e-01
2.892415750710119028e+03,8.578389741306859939e-01
2.892436182538862340e+03,8.601869054319080110e-01
2.892456614267946861e+03,8.662483539220707796e-01
2.892477045897270727e+03,8.847650604597331325e-01
2.892640499840694247e+03,9.896638285708904137e-01
2.892660931672231527e+03,9.906807840871103554e-01
2.892681363304116530e+03,9.917297970611856917e-01
2.892701795036111434e+03,9.931264590366361000e-01
2.892722226768462860e+03,9.943291101351736661e-01
2.892742658501047117e+03,9.964971747800255297e-01
2.892763090333857690e+03,9.963975568014785678e-01
2.892783522066907608e+03,9.980973864352773450e-01
2.892803953700189595e+03,9.992518465336989175e-01
2.892824385533815075e+03,1.000690540812097407e+00
2.892844817267563485e+03,1.002456101411094647e+00
2.892885680735984351e+03,1.009765472157706290e+00
2.892906112470547669e+03,1.011780909607784107e+00
2.892926544105459470e+03,1.013434579984260342e+00
2.892946975940481934e+03,1.014551010796937991e+00
2.892967407675860159e+03,1.016316576430100316e+00
2.892987839511464699e+03,1.017339853888679091e+00
2.893008271147307823e+03,1.018390143636404011e+00
2.893028702883384540e+03,1.019380359081301979e+00
2.893049134719803988e+03,1.019348895586474457e+00
2.893069566356345604e+03,1.019629936103253920e+00
2.893089998093237227e+03,1.020507564646207843e+00
2.893110429930355167e+03,1.020355586966205985e+00
2.893130861567828106e+03,1.019930464504930523e+00
2.893151293305418221e+03,1.019779945501204876e+00
2.893171725143351068e+03,1.018853591483585674e+00
2.893192156781522499e+03,1.017597852918662005e+00
2.893212588619928283e+03,1.016453271910169320e+00
2.893233020358558861e+03,1.015650217772375408e+00
2.893253452097545960e+03,1.014868419942932976e+00
2.893273883836649475e+03,1.016031804427684593e+00
2.893294315576094959e+03,1.015404884154717191e+00
2.893314747315780551e+03,1.015138343995379389e+00
2.893335179055815388e+03,1.014923887453636819e+00
2.893376042536459863e+03,1.012960820235005333e+00
2.893396474277193192e+03,1.012107998953177823e+00
2.893416906018268492e+03,1.009962367817794249e+00
2.893437337759467482e+03,9.998200672946919720e-01
2.893457769501015719e+03,9.864210374388875380e-01
2.893478201242789510e+03,9.744327689428323724e-01
2.893498633084804169e+03,9.678310289185003690e-01
2.893519064727050136e+03,9.663141871594861376e-01
2.893559928312468401e+03,9.637526012035337875e-01
2.893948131575991283e+03,1.007218825536609685e+00
